"UnitNumber","insff","inschangetime"
"R2N8R791","1","1,766,031,797"
"R2N07C22","1","1,766,031,520"
"R2N0MN12","1","1,766,031,817"
"R2N9N332","1","1,766,031,816"
"R2N06613","1","1,766,031,759"
"F8N0RKT1","1","1,766,031,526"
"F8N1NGJ7","1","1,766,031,324"
"R2N06N62","1","1,766,031,530"
"R2N8R791","1","1,766,031,535"
"R2N3Z707","1","1,766,031,987"
"R2N8K651","1","1,766,031,804"
"F8N1ZYB4","1","1,766,031,766"
"R2N1T157","1","1,766,031,524"
"F8N48U27","1","1,766,031,543"
"R2N8R791","1","1,766,031,989"
"F8N1JLP5","1","1,766,031,641"
"F8N0PHX8","1","1,766,031,826"
"R2N80977","1","1,766,031,856"
"R2N8K651","1","1,766,031,829"
"F8N48U27","1","1,766,031,528"
"F8N0NJH9","1","1,766,031,770"
"F8S26B97","1","1,766,031,990"
"F8N32X69","1","1,766,031,491"
"R2N8K651","1","1,766,031,545"
"F8N0NJH9","1","1,766,031,545"
"R2N08D62","1","1,766,031,492"
"F8K10B95","1","1,766,031,777"
"F8N1AWZ0","1","1,766,031,912"
"D7N01563","1","1,766,031,580"
"R2NM5683","1","1,766,031,829"
"R2N8R791","1","1,766,031,831"
"F8S61A47","1","1,766,031,831"
"R2N33536","1","1,766,031,331"
"R2N5J830","1","1,766,031,913"
"F9K00035","1","1,766,031,548"
"R2N04E60","1","1,766,031,842"
"R2N8R791","1","1,766,031,549"
"R2S02B21","1","1,766,031,332"
"R2N2P828","1","1,766,109,486"
"F8N1CHM6","1","1,766,109,486"
"F8N10U74","1","1,766,109,426"
"R2N0T432","1","1,766,109,332"
"F8N0YSL1","1","1,766,109,346"
"R2NK8252","1","1,766,109,427"
"R2N8J865","1","1,766,109,339"
"R2N2P828","1","1,766,109,357"
"R2N2P828","1","1,766,109,477"
"R2N0R958","1","1,766,109,415"
"F8N4C133","1","1,766,109,346"
"R2N3K152","1","1,766,109,360"
"D6N09841","1","1,766,109,428"
"R2N2P828","1","1,766,109,292"
"R2S01R78","1","1,766,109,352"
"R2N7R459","1","1,766,109,492"
"D6NJ0138","1","1,766,109,323"
"R2N8W050","1","1,766,109,323"
"R2N9C045","1","1,766,109,441"
"N8S00L52","1","1,766,109,419"
"F8N2T185","1","1,766,109,349"
"F8N76E73","1","1,766,109,419"
"R2N8P063","1","1,766,109,480"
"R2N0HK05","1","1,766,109,420"
"F8N2AUC5","1","1,766,109,463"
"R2N2P828","1","1,766,109,483"
"F8N0RBA1","1","1,766,109,483"
"F8N0XYP2","1","1,766,109,344"
"R2N2P828","1","1,766,109,422"
"R2N2P828","1","1,766,109,431"
"F8N0ZSD3","1","1,766,109,352"
"R2N5F137","1","1,766,109,500"
"F8N0ZSD3","1","1,766,109,508"
"F8N1UXA2","1","1,766,109,467"
"F8N71Z39","1","1,766,109,364"
"R2NS3223","1","1,766,109,444"
"R2N6J304","1","1,766,109,364"
"F8N0BWC1","1","1,766,109,358"
"R2NJ6463","1","1,766,109,424"
"R2N8K651","1","1,766,103,854"
"R2N8K651","1","1,766,103,813"
"F8N99J59","1","1,766,103,799"
"R2N2P062","1","1,766,103,854"
"R2N8K651","1","1,766,103,838"
"F8S28A64","1","1,766,103,856"
"N8S01N61","1","1,766,103,801"
"R2N0OQ55","1","1,766,103,858"
"R2N2P828","1","1,766,103,845"
"F8N49Y03","1","1,766,103,925"
"R2N2P828","1","1,766,104,020"
"R2N8K651","1","1,766,103,865"
"F8N59S03","1","1,766,104,042"
"D6N18907","1","1,766,103,811"
"R2N2P828","1","1,766,103,782"
"R2N2P828","1","1,766,103,807"
"R2N0GS70","1","1,766,103,833"
"R2N32855","1","1,766,103,829"
"F8N38Z71","1","1,766,103,850"
"R2N8K651","1","1,766,103,836"
"R2N2P828","1","1,766,103,817"
"R2N8K651","1","1,766,104,108"
"F8N49Y02","1","1,766,103,783"
"R2N8K651","1","1,766,104,110"
"F8N0CDY2","1","1,766,103,783"
"R2N8K651","1","1,766,103,784"
"N8S01D94","1","1,766,103,823"
"R2N8K651","1","1,766,103,875"
"F8N98S37","1","1,766,103,961"
"R2N2P828","1","1,766,103,843"
"R2N8K651","1","1,766,103,830"
"R2N8K651","1","1,766,103,823"
"R2NJ2308","1","1,766,103,953"
"F8N71340","1","1,766,103,862"
"R2N0R807","1","1,766,103,954"
"N8S00H23","1","1,766,103,955"
"F8N1FLH0","1","1,766,103,858"
"R2N2F471","1","1,766,103,860"
"R2N8K651","1","1,766,103,896"
"R2N8K651","1","1,766,103,852"
"R2N2P828","1","1,766,103,894"
"F8N49Y02","1","1,766,103,976"
"N8S00N39","1","1,766,103,862"
"R2N0E338","1","1,766,103,858"
"R2N8K651","1","1,766,103,858"
"F8N0CDY2","1","1,766,103,856"
"R2N2P828","1","1,766,103,859"
"F8N1MCB0","1","1,766,109,363"
"R2N5R155","1","1,766,109,491"
"R2N1H681","1","1,766,109,368"
"R2N0R958","1","1,766,109,426"
"R2N2P828","1","1,766,109,354"
"F8N60W82","1","1,766,109,352"
"R2N0KY59","1","1,766,109,356"
"F8K67A01","1","1,766,109,500"
"D3N04197","1","1,766,109,352"
"D6N09256","1","1,766,109,358"
"R2N2P828","1","1,766,109,502"
"F8N21H96","1","1,766,109,477"
"F8N1PHF8","1","1,766,109,372"
"F8N81J21","1","1,766,109,511"
"F8N0K706","1","1,766,109,380"
"R2N8R791","1","1,766,053,282"
"R2N0OR65","1","1,766,052,863"
"R2N7Y862","1","1,766,053,029"
"R2N0A694","1","1,766,052,987"
"D6S00J27","1","1,766,052,987"
"F8N0GDP1","1","1,766,053,104"
"R2N8R791","1","1,766,052,989"
"R2N8R791","1","1,766,052,926"
"R2N8R791","1","1,766,053,107"
"R2N8R791","1","1,766,053,233"
"N8S01G01","1","1,766,053,537"
"R2N8R791","1","1,766,052,931"
"R2N8R791","1","1,766,053,147"
"R2N8R791","1","1,766,053,114"
"F8N0CDY2","1","1,766,053,033"
"R2N8R791","1","1,766,053,149"
"R2N8R791","1","1,766,052,755"
"N8S00N41","1","1,766,053,276"
"F8N0SSR8","1","1,766,053,177"
"F8N1JKH5","1","1,766,053,038"
"R2N8R791","1","1,766,053,185"
"R2N8R791","1","1,766,053,301"
"R2N0KY74","1","1,766,052,897"
"R2NV5341","1","1,766,052,979"
"D6N66721","1","1,766,053,570"
"F8N1EXF6","1","1,766,053,338"
"D6S00J27","1","1,766,052,975"
"D6NH1955","1","1,766,053,005"
"R2N8R791","1","1,766,052,962"
"R2N8R791","1","1,766,053,208"
"F8N0CDY2","1","1,766,053,178"
"N8S00N39","1","1,766,053,221"
"N8S00C54","1","1,766,053,225"
"R2N8R791","1","1,766,053,239"
"F8S55A24","1","1,766,053,578"
"R2N8R791","1","1,766,053,103"
"R2N8R791","1","1,766,053,204"
"R2S03N68","1","1,766,053,093"
"R2N7S936","1","1,766,053,007"
"D6K00H80","1","1,766,053,250"
"R2N0OR65","1","1,766,052,981"
"R2N1M079","1","1,766,053,320"
"R2N7Z770","1","1,766,052,840"
"R2N8R791","1","1,766,052,912"
"R2N8R791","1","1,766,053,258"
"R2N8R791","1","1,766,053,110"
"R2N8R791","1","1,766,053,119"
"R2S05201","1","1,766,053,271"
"F8N0K579","1","1,766,052,860"
"R2N8R791","1","1,766,053,123"
"R2N8R791","1","1,766,053,117"
"F8S55A23","1","1,766,053,129"
"R2S03N68","1","1,766,053,020"
"N8N04U43","1","1,766,053,118"
"F8S55A23","1","1,766,053,056"
"R2N8R791","1","1,766,052,870"
"R2N8R791","1","1,766,053,153"
"R2N8R791","1","1,766,053,064"
"R2N8R791","1","1,766,052,928"
"R2N8R791","1","1,766,053,026"
"N8S00C54","1","1,766,053,399"
"R2N7S936","1","1,766,053,075"
"R2N7M807","1","1,766,053,163"
"N8S00N41","1","1,766,053,371"
"F8N0ZEP7","1","1,766,052,912"
"R2N9A935","1","1,766,053,346"
"R2N8R791","1","1,766,053,237"
"R2NV6203","1","1,766,052,921"
"R2N8R791","1","1,766,053,081"
"N8S01D84","1","1,766,053,418"
"F8S46B14","1","1,766,053,384"
"R2N8R791","1","1,766,053,084"
"F8N0LBE0","1","1,766,053,057"
"R2N8R791","1","1,766,053,086"
"R2N02O29","1","1,766,053,059"
"R2N8R791","1","1,766,053,091"
"R2N8R791","1","1,766,052,939"
"R2N8R791","1","1,766,052,998"
"R2N7W743","1","1,766,053,154"
"R2N2P828","1","1,766,052,999"
"R2N7T411","1","1,766,053,442"
"F8N1B847","1","1,766,053,164"
"R2N0KY75","1","1,766,053,138"
"N8S01D84","1","1,766,053,398"
"R2N8R791","1","1,766,053,263"
"R2N7S936","1","1,766,053,168"
"F8N0LTE6","1","1,766,053,171"
"R2N7S936","1","1,766,053,172"
"R2N8R791","1","1,766,053,017"
"R2N1J415","1","1,766,053,403"
"N8S00N39","1","1,766,053,173"
"R2NU9769","1","1,766,053,435"
"R2N8R791","1","1,766,053,177"
"R2N8R791","1","1,766,033,901"
"R2N80660","1","1,766,034,147"
"F8N1BCJ5","1","1,766,034,264"
"R2N5C068","1","1,766,034,123"
"R2S02C37","1","1,766,033,824"
"R2N06617","1","1,766,034,318"
"R2N6H509","1","1,766,034,161"
"R2N8R791","1","1,766,034,163"
"R2N8R791","1","1,766,034,166"
"R2N80969","1","1,766,034,198"
"F8N1E941","1","1,766,034,153"
"R2N8R791","1","1,766,034,096"
"N8S00H53","1","1,766,034,227"
"R2N80969","1","1,766,034,226"
"R2N8R791","1","1,766,034,139"
"R2N8R791","1","1,766,033,908"
"R2NH6180","1","1,766,034,141"
"R2N8R791","1","1,766,034,101"
"R2N8R791","1","1,766,034,143"
"D6S02878","1","1,766,033,907"
"R2N8R791","1","1,766,034,221"
"R2N0OQ55","1","1,766,034,345"
"D7NA8240","1","1,766,034,332"
"R2N8T442","1","1,766,033,889"
"R2N8R791","1","1,766,034,154"
"R2N8R791","1","1,766,033,948"
"R2N6X371","1","1,766,033,851"
"D6N37014","1","1,766,034,205"
"D7N01860","1","1,766,034,179"
"F8N64Y41","1","1,766,034,206"
"R2N0HJ86","1","1,766,034,180"
"F8N0GXJ0","1","1,766,033,836"
"F8N0CDY2","1","1,766,034,165"
"N8S00H53","1","1,766,034,165"
"F8N0LGY1","1","1,766,033,962"
"R2N8R791","1","1,766,033,966"
"F8N2AAP3","1","1,766,034,246"
"F8N0SSR8","1","1,766,033,951"
"F8N0WHJ4","1","1,766,034,211"
"F8N0MLX9","1","1,766,034,354"
"F8N19J16","1","1,766,034,239"
"N8S01D33","1","1,766,034,176"
"R2N8R791","1","1,766,033,972"
"F8N1UUL8","1","1,766,034,239"
"F8N0WST4","1","1,766,034,184"
"R2N82409","1","1,766,034,356"
"R2N0HJ86","1","1,766,034,280"
"F8N3A399","1","1,766,034,187"
"F8N32N29","1","1,766,034,358"
"R2N8R791","1","1,766,034,122"
"F8S82A91","1","1,766,034,182"
"R2N8R791","1","1,766,034,126"
"F8N82W91","1","1,766,034,359"
"R2N8Z478","1","1,766,034,191"
"F8N0MYA6","1","1,766,034,451"
"F8N94576","1","1,766,033,866"
"R2N0P144","1","1,766,034,193"
"R2N8R791","1","1,766,033,918"
"F8NR2198","1","1,766,034,455"
"F8N1CHN0","1","1,766,034,361"
"R2N8R791","1","1,766,034,272"
"F8N4T166","1","1,766,034,133"
"R2N8R791","1","1,766,034,362"
"R2N8R791","1","1,766,034,460"
"F8N0YLJ7","1","1,766,034,367"
"R2N0U243","1","1,766,034,367"
"R2N4M670","1","1,766,034,460"
"R2N8W869","1","1,766,033,968"
"F8K74A64","1","1,766,033,973"
"F8N35W68","1","1,766,034,214"
"R2N8R791","1","1,766,033,975"
"F8N1NCX0","1","1,766,034,465"
"R2N8R791","1","1,766,034,209"
"R2N0GG77","1","1,766,034,249"
"F8N82W91","1","1,766,034,157"
"R2N0EW10","1","1,766,034,219"
"F8N03838","1","1,766,034,222"
"R2NM5824","1","1,766,034,292"
"R2N8R791","1","1,766,034,224"
"N8S00H53","1","1,766,033,877"
"R2N8R791","1","1,766,033,980"
"R2N03W36","1","1,766,034,015"
"R2N0W904","1","1,766,034,209"
"R2N1H031","1","1,766,034,487"
"R2N0N876","1","1,766,034,255"
"R2N8R791","1","1,766,034,212"
"R2N8R791","1","1,766,034,234"
"R2N8R791","1","1,766,034,494"
"N8N02Y95","1","1,766,033,974"
"F8N1LTZ4","1","1,766,034,181"
"R2N5Z635","1","1,766,034,375"
"R2N0N010","1","1,766,034,281"
"F8N1SXR2","1","1,766,034,202"
"F8N56N54","1","1,766,046,174"
"F8N57N57","1","1,766,045,918"
"R2N8R791","1","1,766,046,009"
"F8N1NGJ8","1","1,766,045,937"
"F8N74W34","1","1,766,046,084"
"F8N0UTK2","1","1,766,045,952"
"F8N11U58","1","1,766,046,084"
"D6N46059","1","1,766,046,217"
"D6K0A229","1","1,766,046,056"
"R2N7J992","1","1,766,046,175"
"F8N0SSR9","1","1,766,045,918"
"R2N8R791","1","1,766,045,998"
"F8N2B822","1","1,766,046,012"
"R2N8R791","1","1,766,046,107"
"R2N6X452","1","1,766,046,176"
"F8N54P19","1","1,766,046,038"
"F8N0SSR9","1","1,766,046,218"
"R2N33946","1","1,766,046,217"
"N8S01D94","1","1,766,046,107"
"R2N8R791","1","1,766,046,053"
"R2N9A671","1","1,766,046,003"
"F8N1XKY9","1","1,766,046,038"
"R2N5J842","1","1,766,046,055"
"F8N1TJU9","1","1,766,046,108"
"F8N49T34","1","1,766,046,004"
"N8S01D27","1","1,766,046,005"
"F8N0UST2","1","1,766,046,178"
"R2N8R791","1","1,766,046,120"
"R2N5Y779","1","1,766,045,962"
"N8N02Y43","1","1,766,046,152"
"R2N0IX24","1","1,766,046,199"
"D6NL3884","1","1,766,046,006"
"D3S00284","1","1,766,046,112"
"R2N6R931","1","1,766,046,047"
"D3N00D56","1","1,766,046,205"
"R2N2C768","1","1,766,046,182"
"R2N4H319","1","1,766,046,018"
"F8S47A47","1","1,766,046,124"
"R2N8R791","1","1,766,046,019"
"N8S01D27","1","1,766,046,159"
"F8N56N54","1","1,766,046,050"
"F8N11U58","1","1,766,046,050"
"R2N0MC41","1","1,766,046,162"
"D6N29823","1","1,766,046,222"
"R2N5X840","1","1,766,046,182"
"D6K0A935","1","1,766,046,166"
"R2NE1167","1","1,766,046,167"
"D6S00A02","1","1,766,046,051"
"F8N0BDB6","1","1,766,042,190"
"N8S00N39","1","1,766,042,232"
"R2N8R791","1","1,766,042,232"
"F8N47W30","1","1,766,042,075"
"D6N49390","1","1,766,042,304"
"R2N8K651","1","1,766,042,298"
"R2N8R791","1","1,766,042,258"
"F8N0FCJ9","1","1,766,042,235"
"F8N1DCZ1","1","1,766,042,164"
"R2N5Z361","1","1,766,042,265"
"R2N0U900","1","1,766,042,192"
"F8N0MUX9","1","1,766,042,237"
"N8K00S04","1","1,766,042,310"
"R2N8K651","1","1,766,042,128"
"R2N8R791","1","1,766,042,128"
"N8S00N41","1","1,766,042,133"
"F8N1CKP5","1","1,766,042,284"
"F8N2X981","1","1,766,041,901"
"R2N8Y043","1","1,766,042,305"
"F8N0UXG4","1","1,766,042,260"
"R2N2Z962","1","1,766,042,178"
"N8K00R83","1","1,766,042,248"
"R2NO3889","1","1,766,042,260"
"N8S00P61","1","1,766,042,196"
"R2N4F953","1","1,766,042,178"
"R2N8R791","1","1,766,042,104"
"R2N3T590","1","1,766,042,251"
"F8N0MDZ0","1","1,766,042,167"
"F8N20A47","1","1,766,042,104"
"D6N67999","1","1,766,042,255"
"D6N10511","1","1,766,042,163"
"R2N9D889","1","1,766,042,163"
"R2NV5458","1","1,766,042,167"
"R2N49991","1","1,766,042,197"
"F8N0GDJ5","1","1,766,042,294"
"R2N0GG42","1","1,766,042,325"
"R2N8R791","1","1,766,042,262"
"R2NK4616","1","1,766,042,318"
"R2N8R791","1","1,766,042,168"
"F8N0BNJ4","1","1,766,042,263"
"R2N6M443","1","1,766,042,129"
"F8N05M80","1","1,766,042,202"
"F8N79Y75","1","1,766,042,327"
"R2N0HJ97","1","1,766,042,323"
"F8N0TNW4","1","1,766,041,457"
"D6N50214","1","1,766,042,197"
"F8N03824","1","1,766,042,169"
"D6N10511","1","1,766,042,263"
"D6N69428","1","1,766,042,327"
"F8N30U80","1","1,766,042,328"
"F8N1NGJ8","1","1,766,042,189"
"R2N8R791","1","1,766,042,139"
"F8N0FTX1","1","1,766,042,340"
"F8N0NUX0","1","1,766,042,170"
"R2N8K651","1","1,766,091,621"
"R2N8R791","1","1,766,093,567"
"R2N8R791","1","1,766,091,014"
"R2N8K651","1","1,766,089,181"
"R2N8K651","1","1,766,089,187"
"R2N8K651","1","1,766,093,574"
"R2N8K651","1","1,766,091,016"
"R2N8K639","1","1,766,093,582"
"R2N8R791","1","1,766,093,584"
"R2N8R791","1","1,766,092,163"
"R2N8K639","1","1,766,093,586"
"R2N2P828","1","1,766,088,383"
"R2N8R791","1","1,766,091,633"
"R2N8R791","1","1,766,093,594"
"R2N8K651","1","1,766,091,285"
"R2N8K651","1","1,766,093,598"
"R2N8R791","1","1,766,091,298"
"R2N8R791","1","1,766,090,728"
"R2N2P828","1","1,766,088,392"
"R2N8R791","1","1,766,091,302"
"R2N8R791","1","1,766,091,619"
"R2N8R791","1","1,766,093,601"
"R2N8K651","1","1,766,091,976"
"R2N8K639","1","1,766,093,622"
"F8N1CGB9","1","1,766,091,980"
"R2N8K651","1","1,766,093,623"
"R2N8R791","1","1,766,088,403"
"R2N8R791","1","1,766,093,627"
"R2N8K651","1","1,766,091,627"
"R2N8K639","1","1,766,092,232"
"R2N8K639","1","1,766,093,660"
"R2N8R791","1","1,766,093,660"
"R2N8R791","1","1,766,093,695"
"R2N8K651","1","1,766,089,197"
"R2N8K651","1","1,766,090,793"
"R2N8K639","1","1,766,092,012"
"R2N8K651","1","1,766,092,325"
"R2N8R791","1","1,766,090,793"
"R2N8K651","1","1,766,091,697"
"R2N8R791","1","1,766,090,797"
"R2N8R791","1","1,766,089,198"
"R2N2P828","1","1,766,088,416"
"R2N8K651","1","1,766,093,715"
"R2N8K651","1","1,766,090,815"
"R2N8K651","1","1,766,093,828"
"R2N8K651","1","1,766,091,717"
"R2N8K651","1","1,766,091,248"
"R2N8R791","1","1,766,093,838"
"R2N8R791","1","1,766,088,431"
"R2N8K651","1","1,766,093,839"
"R2N8R791","1","1,766,091,717"
"R2N8K651","1","1,766,088,437"
"R2N8R791","1","1,766,092,082"
"R2N8K651","1","1,766,091,262"
"R2N8R791","1","1,766,091,282"
"R2N8K651","1","1,766,089,516"
"R2N8K651","1","1,766,090,850"
"R2N8R791","1","1,766,091,293"
"R2N8K651","1","1,766,093,862"
"R2N8R791","1","1,766,093,864"
"R2N2P828","1","1,766,088,446"
"F8N0CDY2","1","1,766,089,250"
"R2N8R791","1","1,766,093,899"
"R2N2P828","1","1,766,088,449"
"F8N1ZEH7","1","1,766,093,906"
"R2N8K651","1","1,766,089,549"
"R2N8R791","1","1,766,090,866"
"R2N8R791","1","1,766,091,366"
"R2N8K639","1","1,766,091,919"
"R2N8R791","1","1,766,092,451"
"R2N8K651","1","1,766,091,925"
"R2N8R791","1","1,766,093,920"
"R2N8K639","1","1,766,092,506"
"R2N8K639","1","1,766,094,022"
"R2N8K651","1","1,766,092,551"
"R2N8R791","1","1,766,088,471"
"R2N8K651","1","1,766,089,581"
"R2N8R791","1","1,766,092,102"
"R2N8K651","1","1,766,091,746"
"R2N8K639","1","1,766,094,072"
"R2N8R791","1","1,766,088,475"
"R2N8K651","1","1,766,091,934"
"R2N8K651","1","1,766,094,079"
"R2N8R791","1","1,766,094,108"
"R2N8K639","1","1,766,091,957"
"R2N8K651","1","1,766,092,159"
"R2N8R791","1","1,766,091,373"
"R2N8K651","1","1,766,089,588"
"R2N8R791","1","1,766,089,293"
"R2N8K651","1","1,766,088,484"
"R2N8R791","1","1,766,091,970"
"R2N8K651","1","1,766,089,294"
"R2N8R791","1","1,766,091,411"
"R2N8R791","1","1,766,091,426"
"R2N8R791","1","1,766,091,998"
"R2N8K651","1","1,766,091,439"
"R2N8R791","1","1,766,089,296"
"R2N8K639","1","1,766,092,003"
"R2N8R791","1","1,766,092,180"
"R2N8K639","1","1,766,092,571"
"R2N8K651","1","1,766,091,772"
"R2N8K639","1","1,766,092,009"
"R2N8R791","1","1,766,092,010"
"R2N8K651","1","1,766,092,014"
"R2N8K651","1","1,766,092,187"
"F8N1CGB9","1","1,766,092,200"
"R2N8K651","1","1,766,092,202"
"R2N8K651","1","1,766,092,211"
"R2N8R791","1","1,766,090,914"
"R2N8K651","1","1,766,089,653"
"R2N8K651","1","1,766,089,665"
"R2N8K651","1","1,766,092,579"
"R2N8K639","1","1,766,092,581"
"R2N8K651","1","1,766,092,028"
"R2N8K651","1","1,766,092,030"
"R2N8K651","1","1,766,089,679"
"R2N8R791","1","1,766,091,605"
"R2N8R791","1","1,766,091,444"
"R2N8K651","1","1,766,089,690"
"R2N8K651","1","1,766,089,697"
"R2N8K651","1","1,766,091,617"
"R2N8R791","1","1,766,091,463"
"R2N8K651","1","1,766,091,026"
"R2N8K651","1","1,766,091,811"
"R2N8K651","1","1,766,089,803"
"R2N8R791","1","1,766,088,523"
"R2N8R791","1","1,766,088,554"
"R2N8R791","1","1,766,092,076"
"R2N8K651","1","1,766,091,816"
"R2N8K639","1","1,766,092,245"
"R2N8R791","1","1,766,092,611"
"R2N8K651","1","1,766,088,560"
"F8N38W42","1","1,766,091,067"
"R2N8K651","1","1,766,091,475"
"R2N8K651","1","1,766,092,257"
"R2N8K639","1","1,766,092,613"
"R2N8K639","1","1,766,092,616"
"R2N8K651","1","1,766,092,269"
"R2N8R791","1","1,766,092,623"
"R2N8R791","1","1,766,091,833"
"R2N8K651","1","1,766,088,562"
"R2N8K651","1","1,766,091,692"
"R2N8R791","1","1,766,091,847"
"R2N8K651","1","1,766,092,169"
"F8N1CGB9","1","1,766,092,174"
"R2N8K651","1","1,766,092,200"
"R2N8K651","1","1,766,088,566"
"R2N8K651","1","1,766,092,227"
"R2N8R791","1","1,766,092,233"
"R2N8R791","1","1,766,092,237"
"R2N8K651","1","1,766,088,570"
"R2N8K651","1","1,766,088,576"
"R2N8R791","1","1,766,091,247"
"R2N8K651","1","1,766,091,498"
"R2N8R791","1","1,766,089,886"
"R2N8K651","1","1,766,089,902"
"R2N8R791","1","1,766,091,356"
"R2N8K651","1","1,766,092,290"
"R2N8K651","1","1,766,089,787"
"R2N8R791","1","1,766,091,503"
"R2N8K651","1","1,766,092,298"
"R2N8K651","1","1,766,091,898"
"R2N8R791","1","1,766,089,919"
"F8N0CDY2","1","1,766,092,686"
"R2N8R791","1","1,766,092,253"
"R2N8K639","1","1,766,092,690"
"R2N8K651","1","1,766,092,319"
"R2N8R791","1","1,766,091,950"
"R2N2P828","1","1,766,091,710"
"R2N8R791","1","1,766,089,948"
"F8N0CDY2","1","1,766,097,606"
"R2N8K651","1","1,766,098,972"
"R2N8K651","1","1,766,097,418"
"R2N2P828","1","1,766,097,699"
"R2N8R791","1","1,766,097,465"
"R2N8K651","1","1,766,097,165"
"R2N2P828","1","1,766,097,989"
"R2N8R791","1","1,766,097,136"
"R2N8R791","1","1,766,097,146"
"R2N8R791","1","1,766,097,703"
"R2N2P828","1","1,766,097,611"
"R2N8K651","1","1,766,097,994"
"F8N0CDY2","1","1,766,098,986"
"R2N0OQ55","1","1,766,098,987"
"R2N8R791","1","1,766,097,913"
"R2N8K651","1","1,766,097,615"
"R2N8K651","1","1,766,097,864"
"R2N8R791","1","1,766,097,919"
"R2N8K639","1","1,766,096,839"
"F8K65A65","1","1,766,097,840"
"R2N8K651","1","1,766,097,172"
"R2N8K651","1","1,766,097,708"
"R2N2P828","1","1,766,097,922"
"R2N8R791","1","1,766,097,880"
"R2N2P828","1","1,766,096,840"
"R2N8K651","1","1,766,097,923"
"R2N8R791","1","1,766,098,113"
"R2N2P828","1","1,766,097,621"
"R2N2P828","1","1,766,096,884"
"R2N8R791","1","1,766,097,998"
"R2N8K639","1","1,766,096,891"
"R2N8K651","1","1,766,096,901"
"R2N8R791","1","1,766,098,122"
"R2N8K651","1","1,766,098,004"
"R2N8K639","1","1,766,097,192"
"R2N2P828","1","1,766,097,581"
"R2N8R791","1","1,766,097,728"
"R2N8R791","1","1,766,099,003"
"R2N8K651","1","1,766,097,749"
"R2NH4275","1","1,766,097,788"
"R2N8R791","1","1,766,097,195"
"R2N8R791","1","1,766,097,792"
"R2N8K651","1","1,766,097,691"
"F8N1CGB9","1","1,766,097,577"
"R2N8K639","1","1,766,096,917"
"R2N8R791","1","1,766,097,748"
"R2N2P828","1","1,766,098,147"
"R2N2P828","1","1,766,097,980"
"R2N8R791","1","1,766,097,981"
"R2N2P828","1","1,766,097,795"
"R2N8R791","1","1,766,097,602"
"R2N8R791","1","1,766,059,713"
"R2N2P828","1","1,766,060,514"
"R2N8R791","1","1,766,060,446"
"N8S01D81","1","1,766,059,854"
"R2N8R791","1","1,766,060,014"
"R2N8K651","1","1,766,059,855"
"R2N8R791","1","1,766,060,486"
"F8N0NDX6","1","1,766,060,015"
"F8N0CDY2","1","1,766,060,656"
"R2N8K651","1","1,766,060,451"
"R2N8R791","1","1,766,060,515"
"R2N4K426","1","1,766,060,716"
"R2N2P828","1","1,766,060,660"
"R2N2P828","1","1,766,060,518"
"R2N8R791","1","1,766,059,892"
"R2N2P828","1","1,766,060,533"
"R2N2P828","1","1,766,060,455"
"R2N8R791","1","1,766,060,524"
"R2N8R791","1","1,766,059,894"
"R2N8R791","1","1,766,059,897"
"R2N8K651","1","1,766,060,610"
"R2N2P828","1","1,766,059,900"
"F8N0CDY2","1","1,766,060,733"
"R2N8K651","1","1,766,059,903"
"R2N8K651","1","1,766,060,688"
"R2N2P828","1","1,766,059,632"
"R2N2P828","1","1,766,060,023"
"R2S02255","1","1,766,059,632"
"R2N2P828","1","1,766,060,628"
"R2N2P828","1","1,766,059,988"
"R2N2P828","1","1,766,059,990"
"R2N2P828","1","1,766,060,511"
"R2N8K651","1","1,766,060,518"
